aX,aY,aZ,gX,gY,gZ
-0.229,0.087,0.942,0.366,1.709,0.793
-0.227,0.089,0.942,0.305,1.282,1.038
-0.227,0.090,0.944,1.038,0.916,1.038
-0.228,0.092,0.940,1.099,2.197,1.160
-0.226,0.090,0.944,0.488,2.808,1.221
-0.226,0.091,0.947,1.099,1.831,1.282
-0.226,0.090,0.943,1.587,2.502,1.282
-0.226,0.089,0.943,1.038,1.038,1.648
-0.227,0.092,0.942,0.488,2.075,1.160
-0.228,0.092,0.942,0.854,1.587,1.221
-0.229,0.087,0.943,1.526,1.221,1.648
-0.229,0.083,0.942,0.916,2.197,1.221
-0.225,0.084,0.942,1.526,1.648,1.282
-0.229,0.093,0.943,0.977,1.770,0.427
-0.230,0.095,0.941,0.977,1.587,1.160
-0.229,0.089,0.942,1.038,1.404,1.465
-0.229,0.085,0.942,0.793,1.648,0.732
-0.229,0.089,0.943,1.160,1.587,1.160
-0.229,0.091,0.942,0.854,2.380,1.221
-0.227,0.092,0.944,0.977,1.953,1.343
-0.229,0.090,0.942,1.221,1.221,0.977
-0.230,0.090,0.939,0.488,1.099,1.404
-0.227,0.089,0.943,1.160,2.075,1.770
-0.226,0.089,0.947,0.671,1.160,1.648
-0.227,0.088,0.942,1.709,2.808,0.977
-0.228,0.089,0.942,1.892,2.319,0.977
-0.230,0.091,0.943,0.488,0.549,1.099
-0.231,0.090,0.942,1.526,1.526,1.831
-0.230,0.084,0.943,1.404,1.831,1.221
-0.230,0.083,0.942,1.770,1.953,1.099
-0.230,0.087,0.938,0.793,1.892,0.916
-0.228,0.091,0.945,0.244,1.953,0.610
-0.228,0.090,0.942,0.732,2.258,0.488
-0.228,0.090,0.943,1.099,1.526,1.526
-0.228,0.090,0.942,0.488,2.014,0.977
-0.228,0.094,0.944,0.610,0.916,1.221
-0.229,0.093,0.943,1.404,2.869,1.160
-0.228,0.089,0.943,1.953,3.174,1.404
-0.227,0.085,0.943,0.671,1.648,1.770
-0.225,0.087,0.943,0.427,1.282,1.221
-0.229,0.089,0.944,0.854,1.526,0.671
-0.231,0.091,0.940,1.099,0.977,1.160
-0.230,0.090,0.943,1.465,1.770,1.343
-0.230,0.090,0.944,0.977,1.221,1.404
-0.227,0.088,0.943,1.160,2.625,1.343
-0.226,0.086,0.943,0.671,1.221,0.916
-0.229,0.089,0.944,0.671,1.892,0.305
-0.231,0.093,0.942,0.610,1.526,0.488
-0.230,0.093,0.942,1.038,2.014,1.404
-0.227,0.089,0.946,0.549,1.587,1.648

-0.227,0.087,0.942,0.854,2.075,0.977
-0.229,0.088,0.942,1.465,2.136,1.465
-0.229,0.087,0.941,0.732,0.977,1.587
-0.230,0.089,0.942,0.366,1.526,1.160
-0.229,0.091,0.943,0.488,1.221,1.343
-0.228,0.091,0.943,1.099,1.526,1.282
-0.228,0.088,0.944,1.709,2.258,1.343
-0.228,0.084,0.942,1.526,2.319,0.916
-0.231,0.087,0.941,0.916,2.441,0.854
-0.231,0.092,0.942,0.061,1.953,1.038
-0.228,0.095,0.947,1.160,1.770,1.343
-0.227,0.093,0.943,1.404,1.160,1.709
-0.224,0.086,0.942,1.038,2.625,1.221
-0.226,0.086,0.945,1.221,2.075,0.366
-0.231,0.092,0.942,0.610,1.770,-0.061
-0.233,0.095,0.939,1.099,2.319,0.732
-0.231,0.091,0.943,0.732,1.770,0.977
-0.230,0.089,0.944,1.404,1.648,1.404
-0.229,0.087,0.942,0.977,2.136,1.038
-0.227,0.088,0.943,1.099,2.441,0.916
-0.228,0.088,0.944,1.221,2.502,0.244
-0.230,0.091,0.942,1.404,0.854,0.793
-0.231,0.093,0.940,0.793,0.732,1.648
-0.227,0.087,0.945,0.793,1.465,1.404
-0.228,0.088,0.943,1.648,2.502,0.854
-0.230,0.086,0.942,0.793,2.441,0.793
-0.231,0.091,0.945,0.916,2.380,0.427
-0.231,0.092,0.942,0.610,2.197,0.671
-0.227,0.089,0.944,0.793,2.319,1.099
-0.226,0.088,0.946,2.075,2.686,1.038
-0.226,0.087,0.940,2.014,2.258,1.099
-0.227,0.087,0.940,0.549,1.343,0.916
-0.227,0.089,0.945,1.221,1.038,1.099
-0.229,0.090,0.940,1.221,1.038,1.221
-0.227,0.090,0.942,0.610,1.038,1.099
-0.227,0.088,0.944,1.282,0.977,1.160
-0.228,0.088,0.943,0.671,1.099,0.977
-0.229,0.087,0.941,0.732,2.197,0.854
-0.230,0.088,0.944,1.221,1.526,0.916
-0.231,0.089,0.941,0.977,2.380,0.427
-0.230,0.090,0.943,1.770,2.930,1.038
-0.228,0.091,0.943,1.343,2.625,1.099
-0.226,0.087,0.944,1.343,1.221,1.221
-0.226,0.085,0.942,0.916,1.099,1.160
-0.227,0.089,0.943,0.854,2.441,0.732
-0.228,0.089,0.944,0.610,0.793,1.099
-0.228,0.089,0.944,0.671,1.526,0.793
-0.229,0.089,0.942,0.549,1.160,1.160
-0.229,0.089,0.940,0.366,1.160,1.343
-0.230,0.090,0.945,0.183,2.197,0.916
-0.228,0.090,0.943,1.404,2.441,1.160
-0.228,0.090,0.939,0.854,1.282,1.404
-0.229,0.089,0.943,0.183,1.709,1.282
-0.230,0.088,0.943,0.366,1.587,1.221
-0.232,0.090,0.942,1.221,3.113,1.099
-0.230,0.089,0.942,0.305,2.258,1.343
-0.227,0.088,0.944,1.221,2.625,1.709
-0.225,0.089,0.943,0.183,2.075,1.221
-0.226,0.089,0.942,0.549,1.892,1.160
-0.224,0.092,0.943,-0.366,1.282,1.221
-0.222,0.098,0.944,-0.244,0.916,1.343
-0.219,0.097,0.946,0.610,0.671,1.526
-0.226,0.097,0.944,1.160,1.038,1.038
-0.232,0.094,0.940,1.221,1.221,0.793
-0.232,0.089,0.942,1.465,1.282,1.099
-0.233,0.093,0.939,1.770,1.892,1.343
-0.231,0.090,0.940,1.221,2.686,1.404
-0.229,0.088,0.942,1.160,1.526,2.258
-0.231,0.086,0.942,1.038,2.319,1.526
-0.231,0.089,0.942,0.488,1.648,1.282
-0.230,0.095,0.942,0.427,2.258,1.282
-0.226,0.098,0.943,0.305,1.709,1.587
-0.224,0.096,0.945,0.671,2.197,1.892
-0.224,0.093,0.946,1.282,1.953,1.282
-0.223,0.093,0.945,1.038,1.465,1.099
-0.226,0.095,0.943,1.526,0.977,0.916
-0.232,0.093,0.943,1.770,2.014,0.000
-0.237,0.085,0.939,2.563,1.160,0.793
-0.239,0.086,0.938,1.770,1.343,0.793
-0.234,0.088,0.939,0.610,1.282,1.038
-0.228,0.085,0.942,0.854,2.502,0.977
-0.227,0.087,0.942,0.488,1.953,0.366
-0.231,0.091,0.940,0.854,1.953,0.000
-0.233,0.095,0.943,0.671,1.953,0.671
-0.230,0.096,0.942,0.488,1.770,1.587
-0.225,0.096,0.945,0.183,1.648,1.953
-0.225,0.092,0.946,1.770,2.991,1.465
-0.228,0.087,0.942,2.136,2.686,1.648
-0.229,0.087,0.936,0.488,1.648,1.587
-0.228,0.089,0.944,0.549,1.404,1.648
-0.230,0.092,0.943,0.732,1.831,1.038
-0.228,0.090,0.940,0.977,1.892,1.465
-0.227,0.085,0.943,0.732,2.686,1.160
-0.228,0.088,0.942,0.122,1.892,0.549
-0.234,0.096,0.942,0.366,1.282,0.366
-0.235,0.094,0.939,0.732,0.916,1.099
-0.232,0.091,0.939,0.122,2.441,1.587
-0.226,0.092,0.946,0.854,1.892,1.099
-0.226,0.093,0.940,1.465,1.221,1.343
-0.225,0.097,0.942,0.549,1.343,1.465

-0.227,0.094,0.946,0.671,2.563,1.404
-0.226,0.093,0.944,1.770,2.686,1.526
-0.228,0.094,0.941,1.892,1.892,1.465
-0.226,0.089,0.942,1.709,2.075,1.953
-0.224,0.088,0.942,0.732,1.526,1.587
-0.227,0.089,0.943,1.587,1.587,1.526
-0.232,0.089,0.941,0.854,1.831,0.549
-0.234,0.089,0.942,1.709,1.465,1.099
-0.231,0.088,0.939,0.732,2.380,1.099
-0.225,0.087,0.942,0.488,1.526,0.977
-0.225,0.089,0.945,1.038,2.014,0.244
-0.227,0.095,0.942,0.854,1.038,0.366
-0.229,0.094,0.942,1.038,1.404,0.793
-0.228,0.094,0.945,1.099,1.648,1.221
-0.225,0.092,0.944,1.343,1.526,1.282
-0.226,0.088,0.941,1.404,1.526,1.221
-0.227,0.090,0.944,1.160,1.831,0.916
-0.231,0.093,0.945,1.099,1.953,0.610
-0.230,0.094,0.942,0.977,0.854,1.770
-0.227,0.089,0.943,1.465,2.563,1.404
-0.227,0.086,0.942,1.160,2.197,1.099
-0.227,0.086,0.942,1.709,2.380,0.610
-0.231,0.091,0.942,1.282,1.648,0.610
-0.230,0.094,0.941,0.488,0.854,1.099
-0.229,0.092,0.943,1.587,1.526,1.282
-0.227,0.090,0.943,1.160,2.747,0.977
-0.227,0.086,0.942,1.221,1.221,1.160
-0.225,0.088,0.943,1.343,1.221,0.854
-0.227,0.092,0.945,0.854,1.282,0.916
-0.228,0.095,0.944,1.648,2.197,0.793
-0.228,0.094,0.943,1.587,2.258,0.854
-0.227,0.091,0.944,1.343,1.282,1.465
-0.227,0.089,0.942,1.282,2.075,1.221
-0.227,0.087,0.943,0.916,1.221,1.160
-0.229,0.088,0.944,1.038,2.502,0.427
-0.229,0.090,0.943,0.488,0.916,0.916
-0.227,0.090,0.944,1.038,1.282,1.099
-0.227,0.088,0.944,0.916,1.770,0.793
-0.227,0.086,0.943,1.892,1.526,0.671
-0.230,0.089,0.942,1.038,1.953,0.427
-0.231,0.091,0.944,0.916,1.343,1.343
-0.228,0.091,0.945,1.038,0.854,1.099
-0.226,0.090,0.943,1.160,2.136,0.793
-0.226,0.086,0.943,1.160,1.709,0.977
-0.226,0.086,0.945,1.160,2.258,0.427
-0.228,0.091,0.943,1.282,2.441,0.549
-0.228,0.092,0.943,0.610,1.587,0.793
-0.228,0.090,0.945,2.075,2.197,0.977
-0.228,0.085,0.943,1.404,1.648,1.038
-0.228,0.086,0.942,1.953,2.380,0.793
-0.230,0.086,0.942,0.916,1.587,0.488
-0.230,0.088,0.942,0.366,2.014,0.732
-0.226,0.090,0.946,1.343,1.465,1.343
-0.229,0.088,0.943,1.526,2.991,0.671
-0.229,0.087,0.943,1.160,2.319,1.160
-0.227,0.087,0.944,1.221,1.648,1.404
-0.228,0.089,0.943,1.282,2.014,1.465
-0.226,0.087,0.947,0.671,1.160,1.770
-0.227,0.089,0.943,1.343,1.465,1.282
-0.229,0.092,0.943,0.061,1.160,1.099
-0.230,0.091,0.945,0.916,2.563,1.526
-0.229,0.085,0.942,1.160,1.343,1.770
-0.227,0.082,0.943,1.404,2.014,1.465
-0.228,0.085,0.943,1.099,1.404,0.916
-0.231,0.094,0.943,0.977,1.831,0.916
-0.227,0.095,0.945,0.854,1.038,1.465
-0.227,0.091,0.943,1.160,1.465,2.319
-0.226,0.081,0.945,1.892,2.930,1.404
-0.229,0.082,0.940,0.916,1.648,0.549
-0.233,0.089,0.943,-0.061,1.221,0.549
-0.233,0.099,0.944,0.366,1.038,1.160
-0.230,0.097,0.946,1.526,2.563,1.892
-0.227,0.090,0.944,2.319,2.136,2.747
-0.223,0.088,0.950,2.625,2.319,1.709
-0.227,0.089,0.952,5.371,4.089,-1.099
-0.230,0.087,0.935,5.493,4.089,0.122
-0.228,0.080,0.944,5.005,4.883,1.404
-0.228,0.072,0.946,5.859,3.723,1.465
-0.233,0.070,0.939,6.592,5.371,-0.061
-0.239,0.069,0.939,5.920,4.822,0.122
-0.234,0.062,0.943,4.150,5.188,1.953
-0.219,0.068,0.950,1.892,3.479,2.136
-0.199,0.079,0.950,1.953,2.686,2.258
-0.182,0.071,0.957,2.441,3.235,1.587
-0.180,0.053,0.961,4.272,2.563,-0.183
-0.194,0.055,0.954,4.333,2.136,-2.563
-0.213,0.070,0.954,3.723,0.366,-2.625
-0.223,0.080,0.948,3.723,0.671,-0.183
-0.220,0.080,0.954,4.028,1.953,1.404
-0.212,0.067,0.949,5.737,2.075,1.770
-0.220,0.057,0.941,7.568,1.648,-0.183
-0.233,0.051,0.942,5.981,2.136,-0.183
-0.240,0.041,0.934,4.517,0.977,2.197
-0.235,0.040,0.934,2.747,2.136,2.441
-0.224,0.044,0.955,2.014,2.991,1.953
-0.218,0.048,0.950,1.099,1.648,2.747
-0.214,0.053,0.945,-0.427,1.038,2.869
-0.214,0.057,0.954,-0.854,2.075,3.174
-0.209,0.044,0.959,1.099,1.343,3.113
-0.199,0.048,0.954,2.014,2.319,2.197

-0.198,0.044,0.946,1.831,0.061,1.892
-0.201,0.039,0.957,1.221,1.892,0.610
-0.211,0.041,0.952,-0.244,-0.305,0.305
-0.219,0.052,0.945,0.732,-0.305,-1.038
-0.227,0.063,0.947,0.916,0.183,-0.488
-0.227,0.056,0.948,1.892,1.343,0.549
-0.227,0.050,0.948,2.258,-15.137,1.099
-0.223,0.039,0.949,2.991,1.831,0.977
-0.226,0.042,0.945,1.465,0.000,0.610
-0.224,0.042,0.948,2.014,1.831,0.061
-0.226,0.046,0.945,0.610,1.465,-0.244
-0.227,0.050,0.947,0.427,1.709,-0.366
-0.230,0.051,0.945,0.488,0.732,0.305
-0.228,0.051,0.946,0.793,0.916,0.916
-0.226,0.047,0.946,0.610,2.563,1.038
-0.221,0.049,0.947,0.854,1.526,1.038
-0.223,0.051,0.949,-0.366,1.038,1.160
-0.222,0.049,0.948,0.244,1.099,1.526
-0.225,0.053,0.952,0.854,0.977,0.854
-0.227,0.055,0.958,2.136,0.977,0.732
-0.228,0.056,0.944,2.625,0.610,1.160
-0.222,0.041,0.956,2.441,1.099,1.587
-0.224,0.043,0.946,2.563,0.000,1.221
-0.225,0.048,0.949,1.892,-0.488,1.160
-0.223,0.043,0.945,2.258,1.404,1.465
-0.221,0.039,0.950,1.404,0.610,0.244
-0.222,0.038,0.949,1.953,0.244,0.000
-0.228,0.045,0.947,2.380,0.122,-1.160
-0.230,0.054,0.949,2.441,0.061,-0.793
-0.238,0.052,0.946,2.014,-1.709,-0.732
-0.239,0.050,0.948,2.930,-1.343,-0.305
-0.243,0.043,0.944,3.357,-1.221,-0.305
-0.250,0.031,0.938,3.418,-0.305,0.000
-0.239,0.013,0.936,3.418,-0.122,0.366
-0.232,0.014,0.944,1.770,0.183,-2.380
-0.238,0.040,0.950,0.305,-1.343,-4.272
-0.252,0.062,0.944,0.183,-1.099,-3.479
-0.254,0.066,0.938,-0.061,-1.831,1.099
-0.246,0.054,0.941,0.061,-1.160,2.991
-0.243,0.042,0.945,0.244,0.610,2.563
-0.246,0.038,0.944,0.977,-1.221,1.343
-0.252,0.041,0.937,-0.244,-2.686,1.160
-0.259,0.048,0.936,-1.282,-1.953,2.014
-0.256,0.047,0.931,-1.404,-1.404,3.540
-0.259,0.050,0.942,-1.831,0.732,2.625
-0.263,0.050,0.945,-1.404,0.244,2.380
-0.260,0.059,0.939,-0.488,-0.549,2.502
-0.259,0.056,0.942,0.122,-0.793,2.441
-0.258,0.049,0.945,2.014,1.404,0.793
-0.258,0.053,0.946,3.357,1.099,-0.854
-0.261,0.047,0.932,3.540,-0.793,0.183
-0.261,0.042,0.938,2.014,-0.061,0.610
-0.263,0.042,0.942,1.526,-0.793,0.061
-0.268,0.048,0.939,1.648,-1.038,-0.488
-0.271,0.057,0.940,1.404,-2.136,1.709
-0.266,0.050,0.934,0.488,-2.686,3.723
-0.264,0.039,0.942,0.366,-3.052,2.808
-0.271,0.036,0.945,1.587,-3.296,-0.122
-0.276,0.035,0.930,2.441,-4.028,-2.075
-0.283,0.045,0.931,1.404,-3.052,-2.808
-0.286,0.050,0.930,-0.122,-2.747,-1.831
-0.289,0.050,0.924,-0.305,-2.808,-0.793
-0.297,0.055,0.932,1.587,0.427,-2.686
-0.303,0.056,0.920,1.709,1.343,-2.014
-0.296,0.050,0.921,1.099,2.014,-0.671
-0.284,0.041,0.932,0.488,1.526,-0.061
-0.280,0.040,0.935,0.854,2.258,-3.418
-0.282,0.050,0.933,2.686,2.808,-6.165
-0.290,0.055,0.930,2.441,1.770,-5.981
-0.298,0.068,0.928,0.549,0.549,-4.272
-0.299,0.068,0.924,-15.381,1.099,-0.366
-0.290,0.057,0.927,-0.671,2.258,1.526
-0.290,0.055,0.930,-1.160,1.221,1.099
-0.288,0.061,0.936,-0.244,1.404,-0.488
-0.286,0.065,0.934,0.427,0.427,0.305
-0.287,0.063,0.933,0.671,0.793,1.770
-0.287,0.055,0.930,0.549,0.305,1.648
-0.288,0.055,0.929,0.671,0.671,0.610
-0.292,0.056,0.928,0.183,-0.366,-0.488
-0.300,0.062,0.920,-0.305,1.160,-0.610
-0.300,0.061,0.922,-1.038,0.854,0.488
-0.294,0.067,0.926,-2.991,0.916,1.526
-0.293,0.065,0.931,-3.418,1.099,1.404
-0.291,0.068,0.924,-2.747,-0.610,0.793
-0.293,0.078,0.935,-2.136,1.099,0.061
-0.298,0.084,0.931,-1.221,0.000,0.244
-0.299,0.085,0.924,-0.305,1.343,0.122
-0.299,0.080,0.926,-0.122,1.648,1.343
-0.297,0.073,0.926,-0.244,2.014,0.977
-0.299,0.070,0.924,-0.427,0.183,0.366
-0.299,0.074,0.924,-0.305,2.014,-0.916
-0.300,0.080,0.923,-1.099,0.854,-0.916
-0.302,0.089,0.924,-1.709,0.427,-0.183
-0.302,0.097,0.930,-1.770,0.793,-0.183
-0.301,0.099,0.934,0.488,2.380,0.183
-0.307,0.094,0.919,0.732,0.427,1.404
-0.299,0.084,0.922,0.366,1.953,2.014
-0.300,0.082,0.923,0.122,2.563,1.160
-0.299,0.086,0.924,-1.099,0.488,0.916
-0.302,0.092,0.927,-1.282,1.709,1.038

-0.304,0.100,0.929,-0.488,0.854,0.916
-0.304,0.099,0.922,1.221,1.709,2.075
-0.302,0.089,0.920,0.977,1.099,3.113
-0.300,0.084,0.926,1.709,2.380,2.319
-0.304,0.083,0.921,0.977,1.160,1.038
-0.308,0.087,0.919,1.038,0.854,0.549
-0.306,0.089,0.922,0.244,0.977,0.732
-0.301,0.088,0.927,0.732,1.709,1.282
-0.299,0.089,0.927,0.122,0.854,0.549
-0.302,0.093,0.928,1.526,0.732,0.916
-0.302,0.092,0.923,1.221,-0.244,0.977
-0.302,0.088,0.925,1.770,0.916,0.549
-0.308,0.086,0.916,0.977,-0.549,-0.488
-0.312,0.089,0.917,1.038,1.160,-0.610
-0.309,0.091,0.919,-0.366,2.197,-0.854
-0.306,0.095,0.926,-0.305,0.793,0.061
-0.307,0.102,0.924,0.427,1.587,0.793
-0.313,0.107,0.925,0.549,1.099,0.854
-0.313,0.102,0.922,2.075,1.709,1.770
-0.311,0.095,0.919,2.808,1.160,2.747
-0.309,0.084,0.918,2.197,1.465,2.441
-0.303,0.078,0.917,0.793,1.160,2.014
-0.300,0.082,0.921,-0.244,1.831,1.038
-0.302,0.093,0.925,-0.977,0.671,0.366
-0.311,0.103,0.924,-0.488,0.183,0.061
-0.318,0.108,0.922,0.671,1.526,0.671
-0.317,0.101,0.916,2.136,0.549,2.258
-0.310,0.094,0.919,1.953,0.854,3.052
-0.303,0.082,0.925,1.343,2.136,2.380
-0.303,0.081,0.921,0.671,0.183,0.610
-0.307,0.087,0.921,0.122,1.343,-1.099
-0.314,0.096,0.919,-0.793,-0.793,-1.038
-0.317,0.105,0.923,-0.244,-0.122,-0.183
-0.318,0.110,0.921,1.099,0.671,1.038
-0.319,0.110,0.921,2.380,2.258,1.892
-0.316,0.101,0.920,3.418,2.380,2.686
-0.312,0.091,0.918,4.028,2.686,2.930
-0.306,0.079,0.917,3.479,2.747,2.686
-0.305,0.078,0.918,1.282,2.136,2.014
-0.307,0.082,0.923,0.366,0.671,1.404
-0.312,0.092,0.924,1.038,1.770,-0.061
-0.311,0.098,0.921,1.526,1.465,0.244
-0.310,0.096,0.919,1.038,1.343,0.671
-0.315,0.091,0.921,1.587,2.380,1.282
-0.310,0.082,0.926,0.916,0.549,1.465
-0.313,0.084,0.917,2.075,1.404,0.244
-0.314,0.089,0.915,1.038,0.916,0.061
-0.313,0.093,0.922,0.000,0.977,0.916
-0.310,0.097,0.919,0.366,1.465,1.465
-0.311,0.095,0.924,0.122,1.892,2.075
-0.313,0.092,0.919,0.244,0.610,1.648
-0.313,0.093,0.920,-0.305,0.854,1.770
-0.313,0.087,0.919,-0.244,1.709,1.038
-0.310,0.090,0.919,-0.977,1.099,-0.183
-0.314,0.093,0.918,-1.221,0.854,-0.549
-0.319,0.097,0.919,-0.916,2.136,-0.916
-0.312,0.105,0.913,-1.648,0.854,0.244
-0.313,0.106,0.919,-2.625,0.427,1.526
-0.321,0.109,0.923,-0.427,1.282,1.038
-0.317,0.114,0.915,0.610,2.197,0.732
-0.312,0.110,0.916,0.488,2.502,2.563
-0.312,0.102,0.920,-0.183,3.357,3.052
-0.303,0.095,0.918,0.366,1.648,1.953
-0.311,0.102,0.919,0.305,1.282,0.549
-0.318,0.102,0.918,0.244,0.977,-0.427
-0.321,0.108,0.920,1.160,1.648,-0.977
-0.314,0.123,0.925,0.122,-0.427,0.366
-0.317,0.106,0.902,-1.465,-0.122,3.540
-0.315,0.104,0.925,0.000,3.845,0.610
-0.315,0.113,0.928,2.502,1.526,-0.854
-0.314,0.111,0.911,2.319,1.221,-0.427
-0.311,0.100,0.921,1.587,1.770,0.549
-0.308,0.095,0.917,1.099,1.587,0.488
-0.313,0.102,0.916,0.000,0.549,-0.549
-0.325,0.118,0.919,0.183,0.732,-1.099
-0.325,0.121,0.916,0.549,0.732,0.183
-0.319,0.112,0.913,1.343,1.648,1.465
-0.313,0.105,0.914,0.732,3.113,1.648
-0.307,0.107,0.917,-0.610,2.014,1.099
-0.311,0.119,0.920,-0.854,2.686,0.183
-0.312,0.125,0.919,0.000,1.343,1.282
-0.317,0.123,0.923,1.099,0.854,2.686
-0.320,0.117,0.920,3.479,2.197,2.014
-0.317,0.112,0.912,4.028,2.136,2.136
-0.318,0.104,0.911,2.441,2.014,1.648
-0.311,0.100,0.920,1.465,2.319,1.404
-0.306,0.099,0.919,1.282,2.014,0.854
-0.306,0.103,0.916,-0.732,0.854,0.183
-0.311,0.120,0.921,-1.282,0.183,-0.793
-0.321,0.121,0.917,-0.061,0.916,-0.244
-0.325,0.125,0.916,1.160,0.366,0.366
-0.324,0.116,0.916,2.136,2.136,0.854
-0.317,0.099,0.911,2.808,2.441,0.549
-0.311,0.097,0.917,0.732,1.526,-0.488
-0.311,0.110,0.915,-0.916,1.221,-1.343
-0.315,0.125,0.915,-0.732,0.854,-0.854
-0.323,0.130,0.921,-0.183,1.099,0.549
-0.325,0.123,0.914,2.380,2.075,1.526
-0.322,0.114,0.914,1.831,2.563,2.197
-0.317,0.109,0.917,1.831,2.686,2.258

-0.312,0.106,0.915,1.404,2.258,0.732
-0.311,0.108,0.915,0.061,2.258,-0.183
-0.312,0.106,0.914,-0.977,1.343,0.366
-0.315,0.113,0.915,-2.563,0.793,0.183
-0.320,0.132,0.922,-1.831,0.977,0.305
-0.327,0.141,0.918,0.793,1.282,0.488
-0.326,0.133,0.915,3.052,1.892,2.075
-0.319,0.111,0.913,4.211,2.747,2.563
-0.311,0.098,0.912,2.930,3.296,1.770
-0.307,0.098,0.914,0.183,1.953,0.427
-0.309,0.113,0.917,-1.221,1.343,-0.549
-0.321,0.130,0.919,-1.648,1.038,-0.488
-0.327,0.138,0.917,-0.061,0.244,1.404
-0.325,0.133,0.916,1.953,1.465,2.991
-0.319,0.116,0.915,2.991,2.014,3.601
-0.314,0.108,0.912,3.052,3.113,2.258
-0.311,0.105,0.912,0.610,1.770,1.587
-0.313,0.111,0.918,0.122,1.953,1.160
-0.319,0.122,0.915,0.610,1.709,1.038
-0.320,0.120,0.916,0.549,1.526,1.038
-0.322,0.124,0.914,1.221,1.770,1.038
-0.317,0.114,0.911,1.892,2.014,1.770
-0.312,0.101,0.912,0.305,1.160,1.282
-0.306,0.093,0.913,-1.831,1.648,-0.549
-0.303,0.099,0.911,-4.883,-0.732,-2.502
-0.311,0.112,0.903,-7.935,-0.732,-2.502
-0.318,0.128,0.907,-11.169,-1.160,-1.465
-0.331,0.156,0.924,-10.803,-2.258,-1.343
-0.354,0.173,0.897,-5.249,-0.427,-1.709
-0.344,0.167,0.911,0.244,2.075,-1.709
-0.330,0.154,0.905,2.258,4.150,0.244
-0.317,0.131,0.908,1.038,2.686,0.732
-0.312,0.131,0.913,-0.854,1.892,0.977
-0.311,0.140,0.909,-2.991,-0.305,0.244
-0.319,0.159,0.910,-3.296,-0.732,-0.488
-0.328,0.169,0.910,-0.854,0.793,0.061
-0.334,0.169,0.904,-0.061,1.587,0.854
-0.326,0.160,0.906,1.038,3.418,1.282
-0.317,0.148,0.910,0.427,2.991,1.709
-0.313,0.143,0.909,-0.916,1.160,0.916
-0.323,0.160,0.908,-0.671,0.305,0.549
-0.329,0.172,0.908,0.244,0.916,1.038
-0.331,0.169,0.904,0.732,1.526,2.625
-0.322,0.156,0.911,3.113,3.906,2.380
-0.317,0.148,0.911,3.418,3.601,1.526
-0.310,0.144,0.908,1.709,2.014,1.404
-0.314,0.148,0.910,-0.305,0.183,0.732
-0.325,0.163,0.907,-0.183,1.587,0.427
-0.331,0.171,0.909,-0.122,0.549,1.343
-0.334,0.172,0.910,2.747,2.441,2.197
-0.333,0.166,0.905,4.333,3.418,2.686
-0.321,0.149,0.908,4.272,2.930,3.723
-0.319,0.149,0.912,3.662,3.784,2.319
-0.319,0.158,0.913,4.822,3.845,2.136
-0.318,0.155,0.907,6.287,3.967,3.357
-0.319,0.149,0.913,5.066,4.395,4.517
-0.317,0.147,0.915,6.592,4.456,3.723
-0.320,0.142,0.919,9.338,5.371,3.235
-0.315,0.129,0.914,10.193,5.188,4.150
-0.313,0.111,0.902,7.263,3.784,3.967
-0.303,0.093,0.899,1.831,4.089,3.479
-0.303,0.099,0.919,-3.418,1.953,2.319
-0.305,0.121,0.926,-3.906,-0.305,0.000
-0.314,0.144,0.918,-1.465,-0.305,-1.099
-0.323,0.155,0.914,0.549,1.465,-0.305
-0.325,0.145,0.917,2.197,1.648,1.160
-0.315,0.120,0.908,3.540,2.319,1.831
-0.307,0.110,0.913,1.648,2.014,0.671
-0.302,0.112,0.916,-0.610,1.587,-0.793
-0.307,0.125,0.917,-2.502,-0.549,-1.099
-0.316,0.147,0.911,-2.075,0.000,-1.770
-0.323,0.153,0.916,-2.014,0.305,-0.793
-0.325,0.151,0.917,1.099,0.854,0.305
-0.325,0.144,0.913,2.136,1.526,0.244
-0.318,0.130,0.905,2.686,2.808,1.038
-0.307,0.126,0.911,0.000,1.587,1.221
-0.307,0.128,0.918,-0.732,1.465,0.793
-0.314,0.142,0.918,-0.916,0.977,-0.061
-0.323,0.153,0.910,0.000,1.038,0.000
-0.330,0.155,0.911,1.038,2.625,1.465
-0.322,0.147,0.912,2.930,2.991,3.113
-0.313,0.131,0.910,2.625,3.174,2.869
-0.306,0.120,0.914,1.221,2.625,1.343
-0.306,0.124,0.913,-0.427,1.953,-0.183
-0.313,0.140,0.914,-1.099,1.038,-0.732
-0.322,0.156,0.912,-1.099,0.000,-0.427
-0.328,0.159,0.911,0.977,1.282,1.343
-0.326,0.150,0.911,2.563,1.953,2.991
-0.318,0.135,0.912,3.601,2.747,3.418
-0.306,0.121,0.915,2.808,2.380,2.136
-0.305,0.122,0.913,0.977,1.038,0.610
-0.314,0.135,0.911,-0.122,0.793,-0.610
-0.321,0.150,0.913,-0.488,1.465,-0.122
-0.328,0.158,0.912,0.366,0.427,1.587
-0.325,0.149,0.911,2.869,2.991,2.747
-0.318,0.135,0.912,3.418,3.662,2.991
-0.312,0.121,0.910,1.831,2.136,1.770
-0.310,0.121,0.911,0.122,1.221,0.916
-0.312,0.132,0.914,-1.465,0.671,-0.366
