aX,aY,aZ,gX,gY,gZ
-0.484,-0.890,0.144,-6.836,2.136,-2.319
-0.448,-0.909,0.162,-8.850,2.808,-1.709
-0.376,-0.905,0.136,-7.202,-2.258,2.319
-0.431,-0.914,0.138,0.549,1.099,3.540
-0.482,-0.866,0.144,-1.099,3.662,1.282
-0.436,-0.891,0.155,-0.061,4.883,1.648
-0.454,-0.912,0.157,0.366,2.014,3.540
-0.383,-0.951,0.150,0.183,1.099,5.920
-0.375,-0.901,0.140,-2.258,3.052,5.249
-0.404,-0.921,0.169,1.282,2.808,4.578
-0.434,-0.929,0.148,0.610,-1.465,3.296
-0.408,-0.914,0.144,-2.197,2.197,0.854
-0.457,-0.904,0.154,0.610,1.892,1.343
-0.422,-0.911,0.135,0.671,-0.183,1.770
-0.357,-0.911,0.141,-1.099,2.502,3.784
-0.379,-0.921,0.153,-1.648,4.150,2.380
-0.414,-0.914,0.154,-2.319,4.456,1.404
-0.426,-0.912,0.156,-3.845,3.967,2.014
-0.486,-0.882,0.162,-5.737,3.174,1.404
-0.457,-0.892,0.188,-1.709,4.089,0.916
-0.426,-0.905,0.191,0.305,2.747,0.977
-0.370,-0.906,0.170,-1.404,1.099,1.038
-0.406,-0.895,0.170,-0.244,1.221,2.136
-0.469,-0.888,0.183,2.686,0.916,2.991
-0.441,-0.914,0.177,3.540,-0.061,1.221
-0.354,-0.920,0.162,2.747,1.221,0.427
-0.369,-0.905,0.163,2.747,1.648,1.953
-0.394,-0.930,0.173,4.333,0.488,1.648

-0.398,-0.890,0.135,-2.380,-3.540,0.061
-0.426,-0.929,0.132,-1.526,-0.244,3.845
-0.446,-0.929,0.215,1.526,9.583,-2.747
-0.425,-0.886,0.195,-2.075,1.465,-3.845
-0.370,-0.908,0.153,-1.404,-2.991,-1.709
-0.354,-0.935,0.164,-3.174,0.793,-3.723
-0.371,-0.913,0.155,-0.427,1.953,-2.563
-0.464,-0.866,0.143,1.892,0.549,0.122
-0.475,-0.877,0.152,2.502,1.709,1.953
-0.433,-0.891,0.169,2.014,4.272,1.831
-0.355,-0.940,0.176,1.404,2.441,1.465
-0.382,-0.940,0.174,0.427,2.747,0.122
-0.455,-0.882,0.155,-0.061,3.113,-0.305
-0.421,-0.895,0.162,0.122,3.357,0.366
-0.522,-0.842,0.175,1.099,2.380,0.061
-0.439,-0.904,0.194,0.183,2.075,-0.061
-0.437,-0.911,0.175,1.404,0.977,-0.793
-0.382,-0.921,0.158,0.122,1.526,1.648
-0.413,-0.885,0.170,-0.427,2.747,1.160
-0.418,-0.896,0.178,-1.404,0.244,2.136
-0.421,-0.896,0.169,-1.648,0.122,2.686
-0.406,-0.896,0.155,-2.808,1.099,2.991
-0.365,-0.910,0.151,-2.075,3.601,2.869
-0.425,-0.899,0.173,-0.488,5.371,2.197
-0.510,-0.843,0.214,-0.183,4.456,1.465
-0.406,-0.944,0.215,-0.671,2.808,0.183
-0.420,-0.911,0.194,-0.305,1.221,-0.732
-0.418,-0.891,0.178,-0.366,1.099,-1.282
-0.408,-0.864,0.167,1.343,1.160,0.244
-0.458,-0.868,0.180,1.831,1.465,1.648
-0.433,-0.900,0.183,2.380,2.014,2.747
-0.441,-0.910,0.191,2.258,2.136,3.113
-0.381,-0.929,0.174,2.747,2.197,2.869
-0.390,-0.879,0.149,1.587,-0.671,1.404
-0.387,-0.923,0.161,3.601,3.967,4.089
-0.429,-0.917,0.213,4.333,6.042,1.221
-0.446,-0.887,0.194,0.977,2.075,-0.610
-0.404,-0.922,0.169,1.526,1.099,0.061
-0.409,-0.908,0.161,1.831,2.563,0.122
-0.383,-0.899,0.165,2.747,3.113,1.160
-0.410,-0.899,0.180,1.709,2.197,1.831
-0.431,-0.911,0.191,2.075,2.747,1.770
-0.368,-0.923,0.187,1.343,2.075,1.526
-0.384,-0.894,0.168,1.160,0.549,0.854
-0.451,-0.905,0.159,1.343,1.221,1.770
-0.417,-0.912,0.160,0.793,2.075,1.953
-0.455,-0.868,0.149,1.038,3.174,1.648
-0.421,-0.882,0.181,1.526,2.930,1.526
-0.470,-0.855,0.192,3.418,0.916,0.916
-0.395,-0.948,0.194,1.221,0.793,1.648
-0.339,-0.963,0.161,-0.427,0.977,1.038
-0.408,-0.876,0.149,0.366,2.747,2.014
-0.400,-0.885,0.155,0.732,1.709,0.793
-0.484,-0.831,0.183,0.610,1.709,1.160
-0.442,-0.933,0.204,-0.183,0.000,0.366
-0.462,-0.900,0.173,1.038,-0.366,-0.977
-0.349,-0.972,0.167,4.517,0.854,-0.977
-0.347,-0.906,0.141,5.859,1.038,0.305
-0.467,-0.817,0.144,4.395,1.465,1.160
-0.452,-0.837,0.156,3.479,2.808,1.038
-0.496,-0.853,0.182,4.333,1.831,1.343
-0.415,-0.953,0.173,4.578,0.244,1.770
-0.316,-0.969,0.156,6.470,2.747,2.136
-0.369,-0.940,0.175,7.141,2.197,2.625
-0.397,-0.891,0.158,1.648,-1.160,0.183
-0.449,-0.885,0.148,-3.601,-0.977,0.183
-0.413,-0.910,0.153,-2.014,0.549,0.671
-0.410,-0.913,0.156,2.319,0.488,0.732
-0.421,-0.908,0.155,0.977,2.014,0.366
-0.372,-0.934,0.151,0.305,0.793,-0.244
-0.386,-0.919,0.150,1.404,0.366,-0.610
-0.461,-0.905,0.169,1.709,2.319,-1.831
-0.421,-0.942,0.185,-1.831,2.625,-2.441
-0.416,-0.904,0.147,-2.197,1.038,-2.197
-0.455,-0.843,0.141,-1.160,2.075,-1.770
-0.431,-0.874,0.173,-0.610,3.357,-1.953
-0.508,-0.800,0.165,0.366,0.122,-1.526
-0.446,-0.958,0.181,-0.122,2.869,0.854
-0.351,-1.002,0.156,1.343,4.517,0.427
-0.397,-0.862,0.121,3.174,2.625,1.160
-0.436,-0.908,0.155,6.287,4.028,2.014
-0.424,-0.916,0.169,7.874,3.906,0.305
-0.437,-0.906,0.166,5.310,2.075,-1.160
-0.483,-0.893,0.152,2.075,1.892,-1.587
-0.415,-0.921,0.158,4.822,2.686,-1.282
-0.444,-0.916,0.164,7.141,1.343,-1.038
-0.383,-0.919,0.148,5.127,0.366,0.061
-0.432,-0.892,0.151,3.967,0.793,-2.075
-0.425,-0.884,0.150,2.991,0.366,-1.099
-0.416,-0.911,0.144,5.249,0.305,-1.099
-0.519,-0.832,0.134,5.676,-0.244,-0.366
-0.489,-0.877,0.134,3.723,-0.732,1.343
-0.361,-0.953,0.139,2.136,2.075,1.343
-0.357,-0.952,0.150,1.038,3.418,1.404
-0.383,-0.935,0.144,2.258,1.892,2.869
-0.459,-0.888,0.126,2.319,2.197,3.052
-0.522,-0.844,0.127,-0.061,2.625,4.395
-0.424,-0.863,0.129,1.404,2.075,3.296
-0.432,-0.921,0.146,2.319,1.709,3.296
-0.326,-0.957,0.147,3.723,2.136,2.014

-0.380,-0.895,0.132,4.272,2.625,1.526
-0.460,-0.929,0.127,7.080,0.183,1.038
-0.481,-0.870,0.098,5.676,-0.122,1.343
-0.470,-0.876,0.106,5.432,1.221,1.221
-0.403,-0.979,0.144,10.742,3.723,0.732
-0.407,-0.954,0.143,10.010,3.784,0.061
-0.390,-0.910,0.106,3.296,3.662,-0.061
-0.411,-0.900,0.110,2.686,3.052,0.549
-0.427,-0.919,0.112,5.615,2.380,0.549
-0.439,-0.914,0.113,3.845,2.808,-1.648
-0.478,-0.892,0.127,1.526,3.845,-1.892
-0.446,-0.898,0.126,0.488,2.625,-2.197
-0.385,-0.903,0.109,2.258,0.427,-1.953
-0.398,-0.882,0.101,0.366,2.991,0.854
-0.429,-0.899,0.121,0.427,2.625,0.916
-0.440,-0.904,0.082,2.441,1.160,0.610
-0.444,-0.909,0.083,7.507,5.981,1.831
-0.466,-0.900,0.134,8.545,8.423,3.296
-0.431,-0.919,0.153,8.057,5.371,0.793
-0.427,-0.924,0.133,6.897,-0.061,-1.587
-0.441,-0.921,0.101,8.240,-1.038,-1.770
-0.448,-0.926,0.095,9.705,1.404,-2.625
-0.402,-0.923,0.084,10.010,1.038,-2.563
-0.450,-0.904,0.082,9.521,-0.366,-2.991
-0.453,-0.886,0.056,7.446,-1.648,-4.333
-0.452,-0.893,0.067,4.089,2.747,-3.357
-0.384,-0.910,0.083,1.953,4.395,-2.563
-0.434,-0.874,0.085,0.305,2.502,-0.977
-0.507,-0.875,0.084,1.282,0.671,0.061
-0.451,-0.923,0.101,-1.587,2.502,0.244
-0.473,-0.869,0.069,-0.916,1.221,-0.916
-0.510,-0.848,0.063,0.244,0.183,-0.244
-0.443,-0.908,0.078,0.854,1.160,-1.404
-0.349,-1.005,0.080,2.441,1.831,-0.793
-0.388,-1.016,0.090,2.686,2.686,0.610
-0.386,-0.929,0.063,0.671,2.808,0.977
-0.507,-0.802,0.048,-0.366,1.953,0.854
-0.473,-0.869,0.075,-0.305,3.235,1.892
-0.462,-0.854,0.105,0.732,3.479,2.563
-0.432,-0.944,0.121,0.732,-1.953,2.502
-0.449,-0.958,0.050,-0.732,0.793,0.671
-0.478,-0.871,0.044,0.061,6.226,0.854
-0.515,-0.859,0.100,2.258,3.113,1.831
-0.490,-0.848,0.085,2.075,0.183,0.793
-0.443,-0.903,0.089,0.793,0.488,0.854
-0.416,-0.954,0.090,1.404,1.160,0.732
-0.414,-0.953,0.096,2.380,1.221,0.671
-0.445,-0.904,0.073,1.587,1.770,0.854
-0.480,-0.860,0.068,2.380,2.136,1.709
-0.459,-0.899,0.084,2.686,1.770,1.953
-0.454,-0.902,0.084,2.197,1.831,1.770
-0.460,-0.898,0.070,2.319,1.160,1.892
-0.497,-0.886,0.070,2.380,1.282,2.136
-0.486,-0.912,0.083,5.432,1.526,2.380
-0.419,-0.926,0.070,3.845,0.488,1.160
-0.413,-0.905,0.049,1.526,0.061,1.465
-0.430,-0.911,0.068,0.366,1.465,0.732
-0.431,-0.945,0.092,0.000,1.465,0.000
-0.435,-0.939,0.073,0.000,0.916,-0.610
-0.457,-0.901,0.051,1.587,1.282,-0.671
-0.443,-0.918,0.052,0.732,1.526,-0.122
-0.450,-0.817,0.063,0.366,1.404,0.916
-0.468,-0.844,0.100,1.099,1.648,1.465
-0.476,-0.839,0.092,0.061,1.099,2.014
-0.421,-0.955,0.082,0.732,0.793,2.502
-0.451,-0.921,0.064,1.221,1.709,3.113
-0.500,-0.914,0.094,1.282,1.709,2.747
-0.427,-0.933,0.085,2.502,0.916,2.380
-0.411,-0.908,0.071,2.197,-1.221,2.380
-0.407,-0.919,0.050,1.526,-2.197,0.671
-0.453,-0.889,0.057,-0.183,-0.549,-0.549
-0.452,-0.909,0.056,-0.549,0.183,-0.427
-0.452,-0.898,0.048,0.061,0.427,0.916
-0.450,-0.886,0.060,-0.122,2.136,0.183
-0.412,-0.916,0.061,-0.671,1.892,0.549
-0.422,-0.899,0.068,-1.343,2.747,0.488
-0.491,-0.880,0.075,-0.366,2.197,0.793
-0.465,-0.955,0.097,0.793,3.052,1.587
-0.443,-0.937,0.097,2.441,2.136,2.014
-0.424,-0.948,0.078,2.625,2.197,1.770
-0.454,-0.886,0.069,2.197,3.113,2.563
-0.395,-0.892,0.052,-0.183,1.282,2.686
-0.507,-0.791,0.054,-0.305,0.061,2.563
-0.508,-0.860,0.090,-1.282,1.953,3.967
-0.390,-0.985,0.098,-2.930,1.526,4.761
-0.417,-0.944,0.051,-1.892,1.099,5.005
-0.469,-0.922,0.075,-3.052,2.869,4.456
-0.460,-0.870,0.056,-2.136,3.296,4.028
-0.449,-0.899,0.081,0.488,1.770,0.427
-0.383,-1.007,0.100,-0.122,0.854,-2.136
-0.403,-0.970,0.116,-0.061,1.953,1.587
-0.359,-0.973,0.081,-0.671,1.160,1.587
-0.443,-0.869,0.051,-1.221,0.671,0.916
-0.471,-0.837,0.071,-0.732,1.038,1.099
-0.440,-0.884,0.085,-1.465,0.916,2.441
-0.442,-0.905,0.078,-1.099,1.038,3.235
-0.461,-0.922,0.087,-2.136,1.953,2.686
-0.397,-0.930,0.092,-3.845,4.150,2.502
-0.408,-0.906,0.094,-3.906,3.662,2.319
-0.405,-0.918,0.085,-1.221,2.625,1.465

-0.451,-0.897,0.090,-0.610,4.089,0.732
-0.442,-0.906,0.098,-0.122,3.784,0.549
-0.441,-0.910,0.101,-0.671,3.784,0.305
-0.404,-0.917,0.097,-1.404,3.845,0.000
-0.394,-0.898,0.096,-2.502,1.953,0.183
-0.436,-0.874,0.088,-1.526,0.488,0.305
-0.496,-0.880,0.105,0.305,2.014,2.197
-0.469,-0.923,0.125,4.333,2.869,2.869
-0.442,-0.896,0.111,2.930,1.404,1.709
-0.436,-0.900,0.100,3.113,0.671,2.930
-0.435,-0.903,0.093,2.319,1.038,3.235
-0.461,-0.892,0.100,3.357,1.770,3.540
-0.460,-0.901,0.103,2.563,1.282,2.441
-0.485,-0.907,0.099,0.732,0.549,1.343
-0.423,-0.926,0.090,0.427,1.404,0.854
-0.410,-0.912,0.096,-0.244,1.831,0.793
-0.436,-0.911,0.105,-0.916,1.770,-0.122
-0.440,-0.907,0.100,-1.221,1.465,-0.732
-0.519,-0.832,0.089,-0.061,1.465,-0.427
-0.457,-0.916,0.103,1.465,2.136,1.343
-0.463,-0.915,0.113,1.587,2.991,1.587
-0.401,-0.924,0.101,0.977,2.441,1.282
-0.401,-0.908,0.093,2.258,1.526,1.221
-0.439,-0.909,0.096,2.319,1.282,0.854
-0.441,-0.905,0.106,0.000,2.441,0.244
-0.489,-0.898,0.115,-0.671,2.258,-0.366
-0.430,-0.912,0.107,-0.061,1.648,0.122
-0.442,-0.910,0.103,1.709,0.366,0.488
-0.384,-0.905,0.088,0.061,0.916,0.183
-0.422,-0.882,0.097,-0.183,1.953,0.488
-0.446,-0.905,0.101,1.221,1.831,1.953
-0.448,-0.910,0.108,0.549,2.441,1.648
-0.449,-0.906,0.107,0.122,2.014,1.038
-0.402,-0.909,0.091,0.244,0.793,0.793
-0.379,-0.890,0.085,2.686,-0.244,0.671
-0.379,-0.900,0.101,1.709,0.427,-1.099
-0.462,-0.892,0.122,1.099,-0.366,-2.319
-0.467,-0.907,0.109,1.770,-1.709,-2.136
-0.457,-0.912,0.091,0.977,-0.305,-0.610
-0.446,-0.907,0.082,1.465,-0.183,1.160
-0.377,-0.917,0.079,2.686,-0.061,0.610
-0.413,-0.891,0.086,1.038,0.000,-0.732
-0.501,-0.902,0.104,-0.854,1.160,-1.404
-0.497,-0.896,0.105,-2.686,1.953,-1.709
-0.452,-0.920,0.102,-0.305,1.587,-0.610
-0.449,-0.891,0.083,0.122,1.465,-1.099
-0.451,-0.887,0.101,1.221,1.282,1.770
-0.440,-0.879,0.082,1.587,0.793,1.587
-0.487,-0.861,0.092,3.113,1.892,6.287
-0.475,-0.897,0.096,2.258,2.136,2.625
-0.451,-0.899,0.091,2.991,2.441,1.953
-0.453,-0.923,0.109,1.526,3.296,2.197
-0.444,-0.899,0.095,2.258,1.648,1.770
-0.464,-0.899,0.087,1.709,3.052,-0.244
-0.449,-0.895,0.103,0.916,3.906,-0.916
-0.477,-0.913,0.106,3.235,1.404,1.587
-0.501,-0.909,0.089,2.258,2.563,1.465
-0.413,-0.925,0.090,2.197,3.540,1.221
-0.391,-0.914,0.092,2.441,2.441,0.977
-0.450,-0.899,0.097,1.465,1.343,0.122
-0.453,-0.900,0.095,0.793,1.282,0.061
-0.452,-0.897,0.097,0.000,1.526,-0.427
-0.445,-0.888,0.098,0.244,1.587,-2.441
-0.472,-0.898,0.091,0.977,0.854,-1.770
-0.458,-0.902,0.088,0.610,1.099,-2.319
-0.458,-0.892,0.088,1.221,1.648,-1.526
-0.458,-0.903,0.094,1.343,2.197,-0.854
-0.461,-0.902,0.096,0.610,1.709,0.427
-0.463,-0.895,0.091,-0.122,1.648,0.183
-0.457,-0.887,0.083,0.183,2.319,0.305
-0.455,-0.890,0.090,2.014,2.380,1.648
-0.459,-0.896,0.091,2.380,1.770,1.770
-0.457,-0.894,0.089,0.793,2.991,1.648
-0.455,-0.902,0.096,1.099,3.540,1.953
-0.463,-0.903,0.102,0.000,2.380,0.977
-0.457,-0.903,0.097,0.549,1.404,0.427
-0.457,-0.899,0.090,0.000,1.831,0.183
-0.452,-0.860,0.183,2.075,2.197,0.305
-0.467,-0.897,0.080,1.160,-3.235,0.305
-0.469,-0.892,0.029,-0.854,2.197,0.366
-0.444,-0.884,0.080,0.854,6.958,3.113
-0.455,-0.901,0.112,2.502,2.686,3.357
-0.462,-0.915,0.099,0.977,2.380,2.014
-0.458,-0.911,0.089,1.221,2.686,0.610
-0.405,-0.919,0.088,1.953,2.991,0.427
-0.453,-0.887,0.094,1.648,1.709,-0.061
-0.446,-0.882,0.085,2.014,1.526,-0.244
-0.503,-0.872,0.103,-0.122,2.869,0.061
-0.475,-0.891,0.106,-0.122,2.747,0.122
-0.420,-0.917,0.121,0.610,2.197,1.099
-0.457,-0.896,0.095,1.892,3.113,0.305
-0.457,-0.891,0.105,1.831,2.808,0.793
-0.459,-0.889,0.102,2.441,1.770,1.404
-0.461,-0.893,0.104,2.319,1.587,1.892
-0.443,-0.905,0.098,2.808,0.183,2.441
-0.402,-0.906,0.083,2.563,0.061,3.052
-0.462,-0.887,0.090,0.916,0.061,1.892
-0.510,-0.897,0.105,-0.732,-0.305,1.221
-0.513,-0.895,0.092,0.671,-1.526,0.427
-0.488,-0.916,0.082,0.854,-0.366,-0.305

-0.403,-0.905,0.085,1.160,0.732,0.366
-0.416,-0.914,0.094,1.770,0.061,0.977
-0.429,-0.910,0.087,-1.465,0.732,2.502
-0.499,-0.877,0.101,-1.282,0.000,8.911
-0.507,-0.864,0.101,1.587,-0.610,7.263
-0.482,-0.875,0.100,1.709,0.122,4.517
-0.427,-0.922,0.075,0.549,-1.343,3.174
-0.387,-0.929,0.049,0.244,-0.305,1.587
-0.447,-0.921,0.065,0.488,3.601,1.038
-0.451,-0.910,0.073,1.282,5.066,-0.244
-0.457,-0.924,0.092,0.488,5.737,-0.793
-0.459,-0.925,0.120,-1.343,5.676,-2.014
-0.445,-0.925,0.125,-0.488,2.625,3.113
-0.426,-0.900,0.116,0.305,0.244,2.930
-0.430,-0.857,0.096,1.831,-0.793,-1.038
-0.448,-0.864,0.089,2.625,-0.366,1.892
-0.442,-0.867,0.085,2.808,-0.366,3.845
-0.443,-0.880,0.086,3.052,-0.061,5.676
-0.446,-0.917,0.092,1.831,1.160,6.226
-0.449,-0.935,0.087,2.136,0.122,4.639
-0.450,-0.932,0.078,3.052,-0.732,3.296
-0.448,-0.934,0.065,3.601,0.732,1.831
-0.441,-0.920,0.076,0.427,2.502,-0.732
-0.438,-0.903,0.078,0.305,2.380,-1.282
-0.442,-0.896,0.080,0.366,3.662,-1.221
-0.394,-0.821,0.237,1.465,2.747,-1.282
-0.450,-0.880,0.119,0.122,-4.700,-3.418
-0.486,-0.921,0.017,1.892,1.404,-2.319
-0.446,-0.885,0.037,1.038,6.104,-0.183
-0.431,-0.892,0.088,3.723,3.662,4.150
-0.454,-0.918,0.091,2.808,3.052,4.150
-0.419,-0.957,0.087,3.174,4.211,3.174
-0.399,-0.922,0.080,3.845,3.052,3.479
-0.469,-0.902,0.098,1.160,2.197,1.160
-0.454,-0.883,0.077,0.122,1.221,-1.221
-0.493,-0.878,0.079,1.221,2.502,-0.793
-0.440,-0.887,0.074,2.014,3.235,-0.977
-0.428,-0.884,0.084,1.709,2.869,0.671
-0.430,-0.887,0.081,1.221,1.587,3.906
-0.427,-0.905,0.077,0.854,1.892,3.418
-0.450,-0.909,0.081,1.831,2.625,-1.709
-0.454,-0.913,0.078,2.197,2.319,-2.930
-0.482,-0.924,0.082,0.610,2.319,0.061
-0.421,-0.927,0.067,0.366,2.930,0.977
-0.408,-0.918,0.071,1.343,3.662,1.282
-0.466,-0.926,0.095,3.601,2.258,0.061
-0.455,-0.876,0.083,1.343,1.404,0.427
-0.445,-0.892,0.074,0.732,1.221,0.061
-0.446,-0.899,0.073,1.160,2.136,0.793
-0.445,-0.906,0.094,0.916,1.648,1.038
-0.450,-0.911,0.101,0.061,0.671,1.160
-0.441,-0.888,0.086,0.061,-1.526,1.221
-0.445,-0.890,0.062,0.977,-1.648,2.319
-0.491,-0.896,0.066,0.671,1.526,2.197
-0.413,-0.927,0.072,-0.305,3.601,2.319
-0.426,-0.925,0.070,1.404,1.587,2.441
-0.384,-0.927,0.121,5.310,-1.526,2.258
-0.490,-0.906,0.058,1.160,-2.686,1.282
-0.471,-0.906,0.004,-1.160,6.042,0.366
-0.423,-0.901,0.084,4.272,10.010,2.991
-0.441,-0.914,0.096,4.517,5.249,4.333
-0.445,-0.920,0.087,2.197,4.211,5.981
-0.446,-0.931,0.078,0.000,5.310,7.324
-0.435,-0.918,0.089,0.916,4.211,2.563
-0.432,-0.895,0.086,1.770,2.258,-1.221
-0.436,-0.895,0.081,0.671,1.953,-0.366
-0.433,-0.904,0.086,-2.441,2.625,-0.671
-0.468,-0.900,0.088,-3.662,0.732,0.122
-0.445,-0.897,0.084,-2.258,-0.122,1.282
-0.479,-0.884,0.077,-2.686,0.854,2.380
-0.461,-0.917,0.095,-3.357,0.671,2.625
-0.441,-0.916,0.081,-4.517,1.465,1.526
-0.419,-0.952,0.101,-4.211,2.441,1.770
-0.441,-0.909,0.108,-1.221,2.869,2.014
-0.421,-0.906,0.117,-0.793,1.831,1.892
-0.443,-0.898,0.105,-3.662,1.709,0.916
-0.418,-0.897,0.110,-5.432,1.892,1.526
-0.434,-0.891,0.102,-4.089,0.366,2.808
-0.442,-0.904,0.109,-3.113,0.610,2.441
-0.442,-0.899,0.110,-9.705,1.587,0.671
-0.434,-0.896,0.123,-8.911,1.953,1.282
-0.441,-0.898,0.118,-6.653,0.916,2.991
-0.437,-0.926,0.116,-0.244,1.282,4.150
-0.430,-0.909,0.124,-0.732,1.404,3.357
-0.401,-0.894,0.126,-3.540,1.892,1.953
-0.426,-0.881,0.121,-4.272,0.183,3.540
-0.429,-0.901,0.112,-2.136,-1.099,4.456
-0.428,-0.914,0.137,-1.465,1.404,4.456
-0.434,-0.909,0.137,-5.066,2.441,4.333
-0.429,-0.918,0.126,-5.066,4.211,5.188
-0.436,-0.948,0.143,1.038,2.014,10.132
-0.397,-0.931,0.131,-0.244,-0.305,13.184
-0.392,-0.921,0.140,-2.258,1.770,12.024
-0.418,-0.889,0.127,-7.080,2.502,4.944
-0.392,-0.882,0.135,-11.658,3.784,13.550
-0.389,-0.921,0.160,-6.531,3.113,7.446
-0.387,-0.915,0.176,-5.188,2.380,5.249
-0.401,-0.911,0.183,-4.822,0.366,1.099
-0.403,-0.905,0.171,-5.371,-0.610,0.427
-0.391,-0.903,0.172,-4.211,0.732,-3.906

-0.395,-0.893,0.170,-1.587,1.526,-7.446
-0.401,-0.902,0.175,-0.671,2.075,-7.507
-0.407,-0.919,0.186,-1.953,2.747,-7.141
-0.420,-0.879,0.141,-5.676,-1.770,-5.798
-0.419,-0.902,0.163,-4.395,3.296,-1.099
-0.435,-0.928,0.212,1.709,5.798,-2.625
-0.430,-0.916,0.210,3.845,0.977,-3.418
-0.418,-0.877,0.159,1.831,-2.197,1.770
-0.411,-0.880,0.148,1.160,3.052,4.150
-0.418,-0.863,0.154,-0.549,6.042,2.441
-0.408,-0.911,0.178,2.563,5.066,3.235
-0.420,-0.922,0.164,1.587,2.686,4.883
-0.415,-0.919,0.169,3.479,2.747,2.869
-0.426,-0.933,0.168,3.174,3.174,-2.441
-0.422,-0.922,0.174,0.183,3.906,-2.502
-0.419,-0.906,0.164,-1.770,4.272,-0.977
-0.415,-0.899,0.160,0.244,5.493,-0.854
-0.416,-0.896,0.177,1.038,6.836,-0.854
-0.416,-0.890,0.189,0.366,5.920,-0.549
-0.382,-0.913,0.197,-0.549,4.700,-0.427
-0.400,-0.884,0.195,-1.709,3.601,-0.732
-0.464,-0.866,0.206,-2.258,2.686,-0.244
-0.430,-0.886,0.210,-1.343,1.770,0.488
-0.419,-0.894,0.196,0.427,0.244,0.977
-0.433,-0.883,0.186,1.770,0.732,1.221
-0.424,-0.893,0.179,1.404,0.610,0.366
-0.422,-0.901,0.184,2.075,1.099,1.587
-0.422,-0.904,0.184,2.380,0.916,2.075
-0.425,-0.914,0.184,2.563,1.343,0.671
-0.420,-0.900,0.181,0.854,1.404,0.305
-0.417,-0.897,0.181,2.014,0.854,0.610
-0.416,-0.897,0.190,1.831,0.916,0.244
-0.396,-0.894,0.180,0.549,0.427,-1.526
-0.371,-0.899,0.173,-0.427,0.610,-1.648
-0.442,-0.873,0.180,1.160,1.648,0.488
-0.457,-0.898,0.185,0.427,0.916,-0.793
-0.437,-0.903,0.176,-0.061,0.854,0.000
-0.426,-0.891,0.193,-0.061,1.770,0.122
-0.423,-0.875,0.183,0.427,0.610,1.038
-0.424,-0.875,0.169,0.916,0.000,1.587
-0.431,-0.897,0.181,-1.404,2.686,2.014
-0.429,-0.899,0.197,-1.587,2.014,2.258
-0.429,-0.896,0.192,-2.319,1.160,2.197
-0.423,-0.904,0.193,1.099,1.221,1.892
-0.426,-0.902,0.201,-1.282,0.793,-0.305
-0.413,-0.876,0.183,-2.380,0.305,-1.526
-0.419,-0.885,0.189,2.197,0.977,0.366
-0.440,-0.898,0.183,2.930,0.061,-1.099
-0.439,-0.892,0.178,1.404,1.282,0.427
-0.436,-0.897,0.187,0.854,2.136,1.709
-0.428,-0.896,0.186,2.502,2.441,1.648
-0.423,-0.883,0.187,4.211,2.258,0.305
-0.436,-0.890,0.187,4.028,2.075,-2.441
-0.415,-0.851,0.169,-2.686,-2.441,-0.916
-0.444,-0.892,0.158,-0.305,1.404,4.639
-0.450,-0.945,0.219,7.507,9.277,3.357
-0.437,-0.872,0.218,3.296,3.784,-3.723
-0.427,-0.867,0.175,1.282,-0.732,-0.549
-0.469,-0.885,0.177,2.930,0.183,4.395
-0.467,-0.853,0.141,4.700,0.122,1.221
-0.464,-0.858,0.161,6.104,2.258,3.174
-0.432,-0.927,0.195,5.188,2.930,3.296
-0.438,-0.910,0.183,4.700,1.953,2.258
-0.370,-0.951,0.182,5.981,2.319,0.732
-0.415,-0.923,0.165,6.287,2.808,0.061
-0.466,-0.847,0.155,4.456,2.686,-1.282
-0.452,-0.878,0.170,2.319,1.526,-2.136
-0.457,-0.860,0.166,-0.244,2.014,-2.441
-0.401,-0.941,0.190,2.808,1.709,-3.235
-0.449,-0.906,0.149,0.488,-2.197,-4.700
-0.449,-0.875,0.123,1.404,-1.892,-3.113
-0.431,-0.893,0.150,9.705,1.953,-0.488
-0.441,-0.895,0.169,14.587,3.540,-1.709
-0.458,-0.897,0.155,14.038,1.099,-1.709
-0.440,-0.891,0.151,10.437,2.441,-1.831
-0.436,-0.877,0.151,10.376,4.089,-1.648
-0.432,-0.903,0.136,14.099,0.610,0.366
-0.460,-0.926,0.162,16.663,-0.427,2.502
-0.483,-0.920,0.144,12.756,0.610,1.038
-0.457,-0.901,0.138,15.015,1.099,-0.061
-0.454,-0.897,0.116,15.869,-2.563,-0.488
-0.438,-0.894,0.087,12.268,-3.479,1.038
-0.445,-0.899,0.103,12.268,-0.916,3.967
-0.432,-0.902,0.081,11.475,-0.732,0.732
-0.467,-0.887,0.051,9.827,1.099,0.549
-0.462,-0.882,0.027,5.310,2.014,0.122
-0.445,-0.891,0.035,6.531,1.465,0.061
-0.441,-0.913,0.061,8.362,6.165,1.343
-0.451,-0.912,0.072,8.118,6.470,-0.122
-0.460,-0.906,0.061,5.615,4.211,0.061
-0.462,-0.912,0.056,3.052,2.686,-1.221
-0.398,-0.781,0.311,-5.920,4.883,-1.648
-0.493,-0.894,0.058,-5.798,-8.423,0.732
-0.516,-0.890,-0.057,-0.366,2.563,0.427
-0.471,-0.826,0.068,6.165,13.062,2.930
