aX,aY,aZ,gX,gY,gZ
-0.081,0.022,0.957,1.404,3.174,2.258
-0.083,0.027,0.985,-0.183,2.991,3.906
-0.028,0.056,0.980,2.075,2.991,1.709
-0.057,0.020,0.978,2.808,2.502,1.282
-0.125,-0.028,0.972,3.113,1.099,2.258
-0.114,-0.037,0.943,0.916,0.549,1.648
-0.061,0.005,0.960,0.366,1.709,0.549
-0.068,0.013,0.966,0.671,2.136,-0.122
-0.079,0.021,0.969,0.854,2.075,0.854
-0.083,0.022,0.973,1.404,2.319,1.343
-0.075,0.018,0.977,1.282,1.648,1.831
-0.070,0.012,0.971,1.587,1.221,2.075
-0.074,0.011,0.963,1.404,0.854,1.831
-0.078,0.015,0.961,0.793,1.892,1.892
-0.075,0.014,0.967,0.610,2.197,2.197
-0.075,0.014,0.974,0.305,2.380,2.014
-0.098,0.037,0.979,-6.775,1.343,0.732
-0.075,0.013,0.972,5.371,3.418,1.160
-0.069,0.013,0.985,1.648,2.258,1.831
-0.137,-0.027,0.976,0.977,0.916,2.502
-0.073,0.010,0.965,1.953,0.671,1.892
-0.069,0.007,0.963,0.732,1.282,1.587
-0.069,0.010,0.964,0.916,1.526,1.038
-0.074,0.010,0.968,0.610,1.282,0.732
-0.066,0.005,0.908,-3.845,-0.122,-0.366
-0.082,0.025,0.985,1.465,3.784,0.732
-0.068,0.014,0.992,5.493,4.150,2.258
-0.095,0.013,0.984,-0.061,1.099,2.991
-0.075,0.011,0.963,2.319,0.732,1.953
-0.071,0.007,0.959,0.854,1.465,2.075
-0.071,0.007,0.968,0.916,1.709,1.404
-0.074,0.010,0.966,1.587,1.587,0.916
-0.078,0.011,0.947,-2.930,0.916,0.305
-0.077,0.023,0.990,4.211,3.357,1.404
-0.067,0.012,0.975,2.991,2.563,2.625
-0.052,0.019,0.978,-0.244,0.977,2.441
-0.078,0.007,0.961,2.502,1.892,2.014

-0.068,0.010,0.967,0.732,1.221,2.136
-0.079,0.011,0.957,1.587,1.465,1.099
-0.075,0.010,0.968,1.038,2.258,0.916
-0.084,0.010,0.926,-1.648,0.366,-0.610
-0.073,0.020,0.999,4.761,3.479,1.099
-0.071,0.013,0.971,4.089,2.319,2.441
-0.075,0.008,0.977,-1.221,0.854,2.808
-0.072,0.002,0.959,3.052,1.953,2.625
-0.065,0.003,0.966,0.061,1.526,2.136
-0.071,0.007,0.959,1.831,1.587,1.221
-0.057,0.008,0.932,1.099,1.770,0.732
-0.087,0.032,0.971,-3.967,2.991,-0.305
-0.079,0.016,0.984,6.897,3.845,2.441
-0.135,-0.014,0.988,-1.953,1.221,3.784
-0.083,0.009,0.971,2.441,0.793,2.930
-0.070,-0.002,0.963,1.343,1.770,3.540
-0.063,-0.000,0.972,1.465,0.977,2.014
-0.088,0.001,0.913,-1.770,-2.686,-1.221
-0.093,0.024,0.980,-2.014,3.296,0.671
-0.126,-0.021,0.991,8.179,5.432,2.991
-0.135,-0.011,1.004,0.122,-1.770,0.366
-0.085,0.023,0.978,2.441,-0.793,1.465
-0.085,0.006,0.952,2.686,0.305,2.502
-0.072,-0.001,0.954,0.854,1.709,2.441
-0.059,-0.005,0.958,1.526,1.831,1.404
-0.092,0.027,0.928,-7.385,-0.977,-2.808
-0.082,0.022,1.004,8.179,6.104,1.770
-0.050,0.037,0.993,2.136,3.479,2.319
-0.098,0.029,0.988,-0.793,0.427,1.465
-0.081,-0.029,0.958,2.869,1.526,3.052
-0.065,-0.003,0.967,0.305,1.404,2.625
-0.062,-0.007,0.961,1.709,1.221,0.977
-0.078,-0.001,0.960,0.671,1.282,-0.549
-0.109,0.045,0.957,-7.202,1.160,-2.869
-0.076,0.018,0.990,3.296,3.601,0.610
-0.061,0.005,0.993,0.732,3.174,2.258
-0.133,-0.018,0.998,-0.183,0.793,1.770
-0.146,-0.019,0.957,1.587,-0.061,0.183
-0.115,0.025,0.962,0.732,0.000,1.648
-0.026,0.054,0.954,1.892,0.916,1.892
-0.031,0.043,0.964,0.610,2.258,1.221
-0.023,0.022,0.969,0.366,2.930,1.099
-0.108,-0.020,0.977,1.038,2.563,1.404
-0.105,-0.010,0.980,2.686,2.136,2.075
-0.135,-0.022,0.969,3.113,1.221,2.747
-0.073,0.032,0.960,0.488,0.854,2.991
-0.068,-0.002,0.956,1.343,1.709,2.319
-0.073,0.001,0.965,0.305,2.319,1.038
-0.078,0.006,0.974,0.488,2.502,0.854
-0.080,0.017,0.979,0.671,2.197,0.732
-0.082,0.018,0.978,1.282,1.160,1.404
-0.081,0.015,0.966,1.343,0.732,1.709
-0.078,0.009,0.962,1.160,0.977,1.831
-0.071,0.004,0.966,0.854,1.343,1.587
-0.071,0.005,0.969,0.671,1.160,0.732
-0.096,0.027,0.946,-4.028,-1.038,-1.221
-0.086,0.021,0.974,1.709,2.625,0.549
-0.030,0.036,0.972,1.282,2.747,2.075
-0.072,0.053,0.972,0.610,1.526,1.526
-0.065,-0.001,0.958,1.099,1.770,0.916
-0.139,-0.022,0.972,0.549,1.587,1.221
-0.111,0.021,0.972,1.587,1.892,1.709
-0.032,0.057,0.969,1.343,2.075,1.953
-0.040,0.025,0.971,2.686,2.502,2.014
-0.024,0.025,0.970,2.930,1.648,1.892
-0.107,-0.031,0.954,0.732,0.549,1.831
-0.134,-0.020,0.963,1.282,1.282,1.770
-0.073,0.002,0.950,0.793,1.770,0.549
-0.078,0.008,0.968,0.488,2.991,0.610
-0.070,0.016,0.983,0.793,2.747,0.671
-0.078,0.018,0.974,1.343,1.526,0.549
-0.086,0.020,0.970,1.160,1.160,1.831
-0.081,0.012,0.967,1.465,1.648,2.136
-0.071,0.007,0.967,1.038,1.648,2.380
-0.076,0.001,0.943,-0.793,0.732,2.014
-0.080,0.007,0.967,-0.122,2.563,1.221
-0.076,0.015,0.973,1.587,3.601,1.892
-0.036,0.034,0.981,1.221,2.502,2.014
-0.119,-0.015,0.976,2.502,2.197,1.587
-0.133,-0.015,0.976,1.953,1.648,2.380
-0.057,0.039,0.971,0.977,0.916,2.686
-0.074,0.003,0.958,0.671,1.709,2.136
-0.074,0.004,0.967,0.305,2.380,1.404
-0.078,0.010,0.970,1.038,2.441,0.916
-0.079,0.015,0.972,0.854,2.136,1.221
-0.079,0.014,0.972,1.038,1.465,1.465
-0.081,0.011,0.963,1.465,1.709,1.648
-0.073,0.008,0.970,0.793,1.953,1.709
-0.067,0.004,0.977,1.038,1.648,1.404
-0.072,0.006,0.970,1.221,0.732,0.793
-0.092,0.028,0.945,-2.563,-0.488,-1.404
-0.088,0.022,0.967,0.244,2.625,1.343
-0.083,-0.002,0.974,1.465,3.601,2.808
-0.093,-0.005,0.986,1.587,2.563,1.648
-0.142,-0.015,0.987,4.211,2.075,1.038
-0.081,0.031,0.967,1.221,0.671,2.563
-0.066,0.003,0.962,1.770,1.465,1.892
-0.070,-0.000,0.959,0.854,2.136,0.610
-0.078,0.009,0.969,0.610,2.563,0.488
-0.079,0.014,0.969,0.854,2.075,0.732

-0.083,0.021,0.971,1.221,2.380,0.977
-0.076,0.016,0.977,1.282,2.197,1.709
-0.073,0.013,0.977,1.343,1.526,1.953
-0.074,0.009,0.940,1.343,0.732,2.136
-0.067,-0.006,0.936,1.343,0.427,1.831
-0.079,0.004,0.955,-2.441,2.197,-0.244
-0.080,0.009,0.969,1.343,3.662,1.587
-0.127,-0.028,0.988,0.916,3.662,2.319
-0.137,-0.006,0.996,4.089,2.991,1.282
-0.117,0.007,0.982,1.770,0.610,3.723
-0.067,0.002,0.958,2.075,0.488,2.930
-0.064,-0.002,0.954,0.977,1.404,2.014
-0.074,0.001,0.964,0.366,1.953,1.282
-0.078,0.006,0.964,0.916,2.380,1.038
-0.080,0.016,0.980,0.610,2.258,0.916
-0.083,0.021,0.979,1.465,1.526,1.343
-0.081,0.014,0.970,1.648,1.099,2.014
-0.045,-0.008,0.950,-0.183,-0.977,2.014
-0.083,0.001,0.972,-1.038,3.052,0.488
-0.073,0.002,0.978,3.052,3.906,2.258
-0.135,-0.020,0.993,2.075,2.991,1.648
-0.141,-0.030,0.962,1.648,0.916,0.305
-0.080,0.017,0.967,1.282,1.343,1.282
-0.071,0.009,0.970,1.221,1.953,1.648
-0.070,0.006,0.970,1.038,1.831,1.709
-0.074,0.005,0.963,1.282,1.648,1.587
-0.076,0.008,0.965,0.977,2.136,1.282
-0.079,0.012,0.971,0.977,2.319,1.160
-0.076,0.013,0.982,0.977,1.953,1.709
-0.070,0.006,0.979,1.465,1.343,2.075
-0.076,0.000,0.974,0.977,0.732,1.526
-0.071,-0.009,0.919,-0.183,-1.099,-1.160
-0.091,0.009,0.973,0.977,2.075,0.244
-0.094,-0.010,0.972,1.709,3.906,2.136
-0.098,0.018,0.997,-0.671,2.686,1.526
-0.031,0.056,0.981,2.014,1.587,0.061
-0.047,0.053,0.975,0.671,0.488,0.854
-0.033,0.024,0.958,1.770,0.427,1.343
-0.109,-0.030,0.957,1.099,1.160,1.709
-0.130,-0.011,0.964,0.549,1.465,1.343
-0.056,0.044,0.968,0.244,2.258,1.282
-0.023,0.044,0.980,0.854,2.747,2.014
-0.015,0.046,0.974,1.343,2.136,2.563
-0.073,-0.009,0.964,1.038,1.831,2.319
-0.136,-0.028,0.973,1.282,1.404,2.075
-0.099,0.021,0.970,1.160,1.404,1.160
-0.110,0.018,0.975,0.916,2.014,1.587
-0.027,0.053,0.976,0.977,2.136,1.648
-0.037,0.020,0.968,1.221,1.465,1.160
-0.120,-0.023,0.965,1.221,1.160,1.587
-0.135,-0.001,0.966,1.648,1.770,2.014
-0.136,-0.006,0.980,3.845,2.625,2.380
-0.058,0.030,0.964,0.671,0.610,2.014
-0.017,0.039,0.962,0.305,1.343,1.526
-0.077,0.000,0.953,1.526,1.892,0.793
-0.078,0.010,0.973,0.305,2.380,0.854
-0.077,0.011,0.971,1.404,2.197,1.038
-0.080,0.015,0.977,0.549,1.587,1.160
-0.078,0.014,0.970,1.526,1.343,1.160
-0.080,0.011,0.966,1.404,1.160,1.587
-0.082,0.009,0.964,1.404,1.953,1.404
-0.073,0.009,0.971,0.732,2.136,1.770
-0.075,0.006,0.972,0.793,1.709,1.160
-0.054,-0.007,0.962,1.099,1.587,1.282
-0.090,0.031,0.970,-2.747,2.136,0.305
-0.089,0.014,0.953,2.441,2.625,1.038
-0.128,-0.011,0.986,-0.183,3.296,2.563
-0.133,-0.010,0.987,1.465,2.014,1.465
-0.069,0.042,0.973,1.221,1.038,1.465
-0.023,0.043,0.958,1.404,0.977,1.526
-0.076,-0.011,0.954,1.160,1.648,1.526
-0.137,-0.027,0.972,2.075,2.563,1.343
-0.131,-0.039,0.966,1.953,2.136,1.587
-0.103,0.021,0.977,-0.061,2.258,2.197
-0.074,0.016,0.973,1.831,2.075,1.831
-0.079,0.011,0.969,0.916,2.380,2.075
-0.072,0.007,0.975,1.099,1.953,2.319
-0.076,0.007,0.974,0.732,1.404,1.770
-0.083,0.013,0.969,1.343,1.221,2.014
-0.083,0.014,0.971,1.282,1.526,2.319
-0.080,0.009,0.970,1.343,1.343,2.563
-0.078,0.003,0.970,1.160,1.526,2.319
-0.086,0.009,0.903,-2.380,0.244,2.197
-0.076,0.008,0.962,2.747,2.991,0.977
-0.094,-0.002,0.985,0.977,3.845,0.610
-0.106,0.018,0.997,4.089,1.953,0.305
-0.025,0.039,0.965,2.991,1.099,1.282
-0.040,0.015,0.960,0.549,1.038,0.671
-0.081,0.010,0.956,1.709,1.953,0.122
-0.077,0.014,0.966,0.427,2.502,0.916
-0.079,0.013,0.968,1.099,2.502,0.916
-0.077,0.014,0.974,0.916,2.563,1.282
-0.074,0.012,0.976,1.099,1.770,1.221
-0.077,0.008,0.965,1.221,1.526,0.977
-0.079,0.012,0.966,1.160,2.319,1.587
-0.081,0.011,0.967,0.854,1.709,1.526
-0.078,0.008,0.969,1.282,2.441,1.892
-0.088,-0.005,0.925,-0.916,-1.648,0.793
-0.086,0.016,0.988,-1.282,4.272,0.977
-0.030,0.021,0.980,3.723,4.333,4.150

-0.078,-0.011,0.996,2.197,2.686,4.089
-0.076,-0.022,0.961,3.357,0.305,0.244
-0.090,-0.010,0.958,0.916,0.366,1.465
-0.073,0.003,0.954,1.831,1.038,1.587
-0.073,0.008,0.962,0.610,2.258,1.099
-0.071,0.007,0.974,1.221,2.319,1.282
-0.076,0.012,0.977,1.282,1.831,1.709
-0.074,0.010,0.971,1.587,1.404,1.648
-0.086,0.013,0.966,1.343,1.526,1.648
-0.083,0.007,0.968,1.160,2.075,2.441
-0.089,0.019,0.964,-4.272,2.625,2.075
-0.066,0.006,0.993,2.441,3.479,0.977
-0.081,-0.013,0.986,3.784,2.319,0.671
-0.142,-0.029,0.970,0.244,0.793,1.953
-0.084,0.005,0.958,1.892,1.526,0.610
-0.073,0.008,0.969,0.610,2.136,1.282
-0.072,0.008,0.970,1.282,1.770,1.221
-0.073,0.005,0.967,1.038,1.831,1.160
-0.077,0.010,0.972,0.732,1.953,0.793
-0.078,0.011,0.969,1.099,1.770,1.099
-0.075,0.010,0.968,1.099,1.953,1.404
-0.074,0.009,0.971,0.793,1.831,1.465
-0.072,0.007,0.970,1.221,1.831,1.404
-0.074,0.006,0.970,0.732,1.831,1.343
-0.080,-0.004,0.936,-0.061,-0.916,0.977
-0.085,0.005,0.974,-0.610,3.418,0.305
-0.079,0.012,0.981,3.723,4.578,2.319
-0.006,0.043,0.987,1.709,2.625,3.174
-0.095,-0.012,0.964,0.732,0.305,1.099
-0.075,0.005,0.958,1.709,1.282,2.136
-0.072,0.003,0.960,1.038,2.136,1.892
-0.071,0.003,0.963,1.282,2.258,1.465
-0.070,0.006,0.973,1.160,2.319,1.526
-0.073,0.008,0.975,1.648,2.014,1.282
-0.076,0.010,0.975,1.221,1.465,1.343
-0.078,0.004,0.974,1.160,1.587,2.075
-0.080,0.003,0.971,1.404,1.587,2.136
-0.073,-0.002,0.972,1.404,1.587,2.258
-0.101,0.035,0.927,-10.864,-3.418,-1.282
-0.075,0.023,0.992,2.075,3.784,0.305
-0.062,0.008,0.995,4.883,3.601,1.282
-0.089,0.021,0.975,-0.305,-0.488,0.793
-0.092,0.017,0.961,1.282,0.061,1.648
-0.080,0.010,0.958,1.221,1.465,2.319
-0.068,0.004,0.965,0.610,1.648,2.380
-0.068,-0.002,0.963,0.854,1.648,1.770
-0.077,0.004,0.964,0.244,2.014,1.160
-0.082,0.012,0.971,0.488,2.075,0.244
-0.078,0.016,0.977,0.671,1.892,0.732
-0.080,0.014,0.970,1.038,1.160,1.587
-0.076,0.009,0.967,0.549,1.404,1.892
-0.076,0.008,0.966,0.610,1.770,1.892
-0.074,0.005,0.965,0.671,1.953,1.770
-0.075,0.005,0.967,0.488,2.014,1.160
-0.077,0.007,0.968,0.977,1.953,0.793
-0.078,0.010,0.970,0.671,1.648,0.793
-0.081,0.010,0.970,1.099,1.709,0.854
-0.079,0.012,0.973,1.160,1.709,1.221
-0.065,0.028,0.965,0.061,1.709,0.610
-0.077,0.014,0.969,0.916,2.380,1.587
-0.075,0.014,0.965,0.305,1.099,1.648
-0.082,0.010,0.956,0.977,1.892,1.343
-0.073,0.008,0.973,0.183,2.747,1.221
-0.070,0.010,0.980,0.793,2.197,0.916
-0.076,0.011,0.970,1.282,1.465,1.160
-0.084,0.014,0.967,1.221,1.282,1.160
-0.079,0.009,0.962,1.526,1.770,1.221
-0.073,0.007,0.968,0.854,2.136,1.160
-0.072,0.009,0.971,1.099,1.709,1.038
-0.079,0.016,0.968,0.793,1.770,1.038
-0.078,0.018,0.967,1.099,1.953,1.343
-0.080,0.016,0.969,1.160,2.197,1.587
-0.075,0.013,0.970,1.160,1.831,2.014
-0.079,0.012,0.962,0.793,1.770,1.953
-0.079,0.011,0.971,0.549,2.075,2.258
-0.078,0.011,0.970,0.977,2.258,1.770
-0.076,0.004,0.963,0.793,2.014,1.770
-0.075,-0.003,0.962,0.732,2.136,1.343
-0.074,-0.003,0.969,0.000,2.563,0.610
-0.073,0.001,0.975,0.244,2.380,-0.916
-0.072,0.010,0.972,-0.366,2.197,-1.343
-0.074,0.014,0.967,0.061,2.197,-1.343
-0.076,0.015,0.968,0.610,2.686,-1.160
-0.074,0.022,0.978,0.183,1.770,-1.953
-0.071,0.029,0.971,0.427,1.160,-1.709
-0.081,0.024,0.959,1.465,1.709,-0.488
-0.079,0.020,0.944,1.770,2.563,0.183
-0.079,0.027,0.954,-0.488,5.676,0.183
-0.068,0.029,0.982,0.366,5.127,-0.183
-0.072,0.032,0.985,1.343,4.456,0.610
-0.081,0.037,0.982,1.038,2.441,2.075
-0.075,0.025,0.971,2.563,2.014,2.502
-0.066,0.017,0.967,1.160,2.258,3.052
-0.059,0.020,0.970,0.977,2.441,3.418
-0.066,0.012,0.966,1.648,1.831,3.235
-0.072,0.010,0.958,1.770,2.197,3.662
-0.062,0.009,0.973,2.625,2.625,2.991
-0.059,0.000,0.969,3.235,1.892,2.197
-0.063,-0.005,0.958,2.441,1.465,1.282
-0.008,0.035,0.965,1.892,2.258,0.977

-0.067,0.004,0.979,2.441,3.296,0.549
-0.060,0.002,0.993,2.258,2.686,-0.122
-0.058,0.009,0.982,2.991,0.061,-0.427
-0.070,0.019,0.970,1.892,-0.549,-0.610
-0.082,0.029,0.966,1.648,0.183,0.549
-0.073,0.026,0.966,2.014,0.854,3.052
-0.060,0.007,0.960,1.282,1.160,4.333
-0.135,-0.042,0.947,1.770,1.587,4.944
-0.090,-0.006,0.961,0.427,2.808,4.883
-0.009,0.033,0.979,0.244,3.174,3.113
-0.016,0.041,0.997,0.854,2.197,1.953
-0.020,0.020,0.984,1.648,0.854,1.587
-0.110,-0.034,0.961,1.831,-0.244,1.770
-0.139,-0.021,0.960,0.732,0.671,1.770
-0.140,-0.029,0.962,1.221,1.526,2.441
-0.061,0.034,0.972,1.099,1.770,2.075
-0.011,0.048,0.968,0.732,2.075,1.953
-0.073,-0.009,0.972,0.793,2.380,2.380
-0.060,-0.006,0.972,0.854,2.258,2.502
-0.122,-0.048,0.973,0.854,1.404,2.075
-0.098,-0.003,0.975,0.916,1.221,0.610
-0.104,-0.001,0.968,1.160,1.465,1.221
-0.027,0.051,0.961,0.793,1.038,0.732
-0.030,0.022,0.954,0.793,2.563,0.488
-0.102,-0.033,0.965,0.061,2.991,1.099
-0.093,-0.025,0.976,0.977,2.136,0.732
-0.132,-0.027,0.972,1.099,1.404,1.099
-0.064,0.038,0.974,1.343,1.221,1.160
-0.010,0.052,0.969,0.549,1.587,1.343
-0.068,0.004,0.966,0.183,1.526,1.770
-0.073,0.012,0.973,0.305,1.526,1.648
-0.073,0.013,0.968,0.305,1.587,1.831
-0.076,0.011,0.966,0.183,1.587,2.197
-0.075,0.007,0.966,0.427,2.258,2.502
-0.069,0.004,0.970,0.305,2.197,1.953
-0.075,0.002,0.967,0.916,1.892,1.465
-0.077,0.004,0.972,0.305,2.136,1.587
-0.071,0.006,0.975,1.282,2.197,1.038
-0.069,0.006,0.978,0.793,1.160,0.732
-0.072,0.011,0.970,1.038,0.732,0.549
-0.071,0.010,0.965,1.038,0.916,0.854
-0.074,0.013,0.963,0.488,1.465,0.793
-0.073,0.016,0.963,0.671,1.892,0.854
-0.071,0.015,0.966,0.488,2.075,1.160
-0.069,0.014,0.967,0.610,2.075,1.343
-0.070,0.014,0.973,0.977,1.892,1.587
-0.072,0.011,0.972,1.099,1.831,1.648
-0.070,0.011,0.970,1.221,1.587,1.953
-0.072,0.014,0.966,0.549,1.465,1.770
-0.089,-0.017,0.961,1.099,1.709,1.831
-0.077,-0.014,0.963,0.610,1.953,1.770
-0.128,-0.039,0.963,0.916,1.648,1.709
-0.083,0.024,0.977,0.671,1.709,0.916
-0.014,0.063,0.980,1.038,1.892,1.465
-0.019,0.056,0.967,1.343,1.038,1.282
-0.041,0.016,0.957,1.160,2.258,1.099
-0.114,-0.035,0.965,0.671,2.747,1.404
-0.111,-0.008,0.979,1.038,2.136,1.221
-0.129,-0.011,0.970,1.160,1.038,1.343
-0.049,0.047,0.975,1.587,1.282,1.526
-0.054,0.027,0.971,0.854,1.526,1.587
-0.066,0.007,0.970,0.854,1.465,1.099
-0.074,0.011,0.966,0.732,1.465,0.916
-0.075,0.018,0.968,0.671,2.136,1.282
-0.074,0.013,0.969,0.977,1.770,1.709
-0.074,0.012,0.970,0.610,2.075,2.075
-0.073,0.009,0.966,0.793,1.648,2.136
-0.073,0.008,0.969,0.488,2.136,2.014
-0.073,0.008,0.973,0.671,1.831,2.014
-0.074,0.009,0.969,1.099,2.014,1.587
-0.071,0.010,0.968,0.977,1.587,1.465
-0.073,0.009,0.968,1.160,1.343,1.465
-0.035,0.041,0.962,0.793,1.587,1.221
-0.015,0.042,0.964,0.671,1.892,1.038
-0.092,-0.018,0.955,0.854,2.136,0.977
-0.139,-0.025,0.962,0.916,2.380,1.343
-0.139,-0.026,0.970,0.732,2.502,1.648
-0.074,0.031,0.977,1.282,2.136,1.770
-0.006,0.065,0.976,0.610,2.014,1.648
-0.045,0.009,0.977,1.099,1.770,1.831
-0.043,0.015,0.966,0.916,2.075,1.404
-0.066,0.008,0.968,0.488,1.831,1.282
-0.070,0.011,0.969,0.854,1.831,0.854
-0.073,0.018,0.974,0.793,1.587,1.343
-0.077,0.016,0.962,1.160,0.854,1.282
-0.072,0.012,0.962,1.038,2.441,1.648
-0.064,0.012,0.975,0.244,2.808,1.648
-0.066,0.012,0.974,1.099,1.831,1.221
-0.071,0.013,0.968,1.221,1.465,1.465
-0.074,0.015,0.966,1.038,1.587,1.282
-0.071,0.009,0.971,1.160,1.770,1.465
-0.068,0.007,0.969,1.282,1.648,1.404
-0.113,-0.016,0.973,1.038,1.587,1.160
-0.125,-0.010,0.971,1.099,1.709,1.770
-0.047,0.050,0.974,1.038,1.648,2.075
-0.013,0.049,0.970,0.610,2.197,1.953
-0.006,0.053,0.972,0.488,2.014,1.526
-0.072,-0.004,0.961,0.610,2.075,1.282
-0.090,-0.004,0.959,0.732,2.136,1.831
-0.074,0.011,0.969,0.916,2.319,1.953

-0.070,0.012,0.975,0.610,1.953,1.770
-0.067,0.008,0.969,0.977,1.343,1.709
-0.069,0.010,0.967,0.854,1.282,1.404
-0.070,0.009,0.964,0.854,1.770,1.282
-0.070,0.012,0.970,0.610,1.892,1.038
-0.070,0.016,0.970,1.160,1.526,1.343
-0.073,0.012,0.967,1.038,1.770,1.221
-0.074,0.014,0.972,0.854,1.404,1.343
-0.067,0.010,0.966,1.526,1.709,1.526
-0.068,0.011,0.969,0.854,1.587,1.404
-0.019,0.049,0.961,1.343,1.648,0.916
-0.037,0.022,0.959,1.160,2.319,0.916
-0.069,0.019,0.975,0.916,2.258,1.221
-0.064,0.009,0.970,1.404,1.831,1.282
-0.070,0.011,0.973,0.732,2.319,1.038
-0.070,0.015,0.968,1.343,1.526,1.221
-0.076,0.016,0.965,0.671,1.770,0.854
-0.072,0.015,0.973,0.854,2.319,1.099
-0.064,0.012,0.973,0.977,2.197,1.404
-0.077,-0.009,0.968,1.160,1.648,1.404
-0.073,0.008,0.964,1.343,1.526,1.587
-0.070,0.012,0.963,1.465,1.648,1.221
-0.068,0.011,0.967,0.793,1.587,1.526
-0.067,0.012,0.968,0.916,1.709,1.465
-0.071,0.015,0.969,1.038,2.014,1.526
-0.073,0.017,0.976,0.793,2.075,1.648
-0.070,0.013,0.969,1.770,1.404,2.197
-0.012,0.052,0.968,1.038,1.587,2.014
-0.070,0.010,0.965,0.916,1.953,1.587
-0.074,0.010,0.968,0.732,2.197,1.465
-0.073,0.009,0.973,0.793,2.502,1.404
-0.072,0.014,0.979,1.343,1.648,1.160
-0.072,0.010,0.976,1.038,1.038,1.282
-0.071,0.008,0.965,1.282,0.732,1.343
-0.089,-0.002,0.964,0.549,1.099,0.854
-0.124,0.001,0.959,0.671,1.343,0.549
-0.071,0.010,0.964,1.038,1.465,0.610
-0.075,0.017,0.965,0.977,1.404,0.671
-0.072,0.017,0.968,0.916,1.953,0.977
-0.071,0.017,0.971,0.854,1.587,1.465
-0.072,0.013,0.968,1.160,1.709,1.709
-0.071,0.012,0.968,1.038,1.709,1.892
-0.130,-0.026,0.968,0.916,1.709,1.831
-0.069,0.013,0.972,1.038,1.831,1.282
-0.070,0.012,0.970,1.221,2.014,1.526
-0.064,0.009,0.973,0.732,1.221,1.648
-0.076,0.013,0.966,0.916,1.343,0.793
-0.074,0.016,0.969,0.854,1.831,1.404
-0.036,0.025,0.960,0.793,1.160,1.343
-0.115,-0.033,0.958,1.343,1.953,1.282
-0.072,0.008,0.969,0.916,2.014,1.404
-0.071,0.014,0.971,1.282,1.587,0.977
-0.076,0.016,0.965,1.282,1.343,1.526
-0.075,0.015,0.967,1.160,1.709,1.587
-0.069,0.009,0.970,1.038,1.709,1.404
-0.067,0.011,0.968,0.671,1.526,1.160
-0.012,0.055,0.971,0.916,1.343,1.099
-0.053,0.014,0.964,0.916,1.526,1.282
-0.076,0.017,0.962,1.343,1.648,1.770
-0.077,0.015,0.968,0.916,2.075,2.014
-0.070,0.011,0.970,1.038,1.648,2.014
-0.076,0.012,0.965,1.221,1.587,1.892
-0.079,0.014,0.965,0.793,1.953,2.136
-0.074,0.010,0.974,1.099,2.075,2.136
-0.035,0.025,0.973,1.160,1.709,1.831
-0.099,-0.027,0.961,1.221,1.343,1.648
-0.131,-0.028,0.958,1.648,1.404,1.648
-0.137,-0.028,0.954,0.793,1.587,1.343
-0.072,0.036,0.969,0.793,2.197,0.977
-0.008,0.064,0.977,0.854,2.136,1.160
-0.057,0.010,0.962,1.038,2.197,1.465
-0.049,0.020,0.965,0.977,2.380,1.404
-0.126,-0.032,0.963,1.099,2.075,2.319
-0.111,0.003,0.969,1.038,1.892,2.258
-0.115,-0.008,0.969,1.282,2.136,2.380
-0.054,0.023,0.981,0.977,2.014,1.892
-0.074,0.015,0.969,0.854,1.831,1.221
-0.078,0.019,0.969,1.282,2.014,1.709
-0.078,0.018,0.965,0.916,1.282,1.892
-0.073,0.012,0.967,1.160,2.380,2.319
-0.062,0.008,0.975,1.099,2.686,2.136
-0.068,0.009,0.972,1.221,2.014,1.282
-0.070,0.010,0.966,1.465,1.526,1.160
-0.073,0.014,0.964,1.221,1.831,1.038
-0.070,0.014,0.969,1.038,2.197,1.099
-0.069,0.012,0.970,1.343,1.892,1.221
-0.072,0.016,0.969,1.038,2.136,1.343
-0.019,0.062,0.974,1.099,2.197,1.648
-0.017,0.064,0.976,0.977,2.014,2.258
-0.032,0.023,0.968,1.038,2.136,2.380
-0.109,-0.038,0.961,0.916,2.014,2.075
-0.123,-0.015,0.966,0.793,1.892,1.343
-0.043,0.051,0.974,1.160,1.953,1.831
-0.044,0.046,0.981,0.732,2.075,2.014
-0.012,0.048,0.973,1.282,1.648,1.221
-0.081,-0.014,0.959,1.465,1.587,1.404
-0.082,-0.011,0.958,1.465,1.892,1.709
-0.070,0.009,0.967,0.732,2.014,0.793
-0.069,0.012,0.968,0.916,1.770,0.732
-0.070,0.013,0.969,0.793,1.770,0.793

-0.074,0.015,0.968,1.099,1.831,1.038
-0.068,0.011,0.974,1.160,1.831,1.587
-0.068,0.010,0.971,1.282,1.648,1.404
-0.069,0.010,0.963,1.404,1.587,1.160
-0.070,0.013,0.962,1.465,2.014,1.160
-0.068,0.014,0.969,0.854,2.441,1.404
-0.038,0.045,0.972,0.916,2.014,1.404
-0.014,0.044,0.966,1.282,1.831,0.916
-0.087,-0.014,0.964,0.977,2.441,1.526
-0.134,-0.026,0.964,1.221,1.892,1.587
-0.082,-0.004,0.965,0.916,2.136,1.648
-0.067,0.008,0.972,0.854,2.014,1.465
-0.068,0.011,0.969,1.160,1.770,1.160
-0.072,0.013,0.967,0.793,1.221,1.343
